file;xml_id;form;vers;action;review_grund;geaendert;alt_pos;neu_pos;alt_lemmaRef;neu_lemmaRef;alt_corresp;neu_corresp;verdict_lemma;verdict_pos;confidence;begruendung;kontext
DIO.tei.xml;DIO_18629_1;stat;29;REVIEW;confidence;nein;;;;;;;lemma_5710;VRB;medium;"'alles stat' knuepft an 'stant in siner hant' an; kein Determinativ, Subjekt 'alles'.";das rich vnd myn wip stant in siner hant / alles **stat** man kennet in niht / er seit ir alle die geschiht
DJEM.tei.xml;DJEM_40210_2;stat;10;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;Nominale Anredereihe (cepter, tron, himelstelle): 'in vreuden stat' als Staette.;din trinitat / in vreuden **stat** , / din cepter unde din tron , din himelstelle .
DJEM.tei.xml;DJEM_130312_3;stat;12;REVIEW;confidence;nein;;;;;;;lemma_5710;VRB;medium;'diz' ist Neutrum und kann das feminine Substantiv nicht bestimmen, also Subjekt plus Verb.;eines wazzers arm stunt stete / unde muol diz **stat** , / da stunt ein stat ,
ENE.tei.xml;ENE_59990_5;stat;5999;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;"'an den stat' der Tiber: Praeposition plus Artikel; das Maskulinum deutet auf 'Gestade'.";von der borch her ze tale reit / zû der tiver an den **stat** , / aldâ her in daz schif trat
ENE.tei.xml;ENE_64790_2;stat;6479;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;"'der stat ne was da niht hoch': Artikel plus Kopula; das Maskulinum deutet auf 'Gestade'.";daz fûre hiezer bringen / ( der **stat** ne was dâ niht hôch ) : / her schûf daz man diu schif zôch
ER.tei.xml;ER_706600_3;stat;7066;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;'ûz an daz stat gerunnen': Neutrum stat (Ufer), jedenfalls Substantiv nach Artikel.;ûf einem brete kaeme dan / ûz an daz **stat** gerunnen . / ofte hete er gewunnen
ER.tei.xml;ER_762600_3;stat;7626;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;'gât an daz stat stân': Artikel davor, Verb steht separat als Infinitiv daneben.;dâ vindet ir inne des ein her . / gât an daz **stat** stân / unde bitet si gân
FBS.tei.xml;FBS_1580_5;stat;1580;REVIEW;confidence;nein;;;;;;;lemma_5710;VRB;medium;"'daz an ir einer stat sin freud ...', Subjekt folgt nach; Lesart 'an ir stat' bleibt moeglich.";und für allez daz er hat , / und daz an ir einer **stat** / sin freud , sin wunne und sin leben ,
FR1.tei.xml;FR1_4007060_6;stat;6;REVIEW;confidence;nein;;;;;;;lemma_5710;VRB;medium;"'den oren stat zu hören wol': Dativ plus ze-Infinitiv wie sonst bei Frauenlob; Nomenlesart bleibt moeglich.";"den füzen gen , den henden grif und sehens list / den ougen da ; den oren **stat** / zu hören wol . swa nicht erlamt"
FR1.tei.xml;FR1_5051080_2;stat;8;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;"'kein stete stat' als Subjekt-NP mit Attribut; finites Verb ist 'vestet' im Folgevers.";danne uf , danne abe , danne obe , danne unter ( ) zilt min rat , / kein stete **stat** / an siner art sich vestet .
FR1.tei.xml;FR1_13035040_2;stat;4;REVIEW;confidence;nein;;;;;;;lemma_5710;VRB;medium;'und der stat hinter dinem schilt': 'der' als Subjekt, Ortsangabe des Stehens.;swem du der rechten schiben ganst / und der **stat** ( ) hinter dinem schilt . / din stürmen gat wol uf , wol abe ,
FR3.tei.xml;FR3_110207050720_6;stat;72;REVIEW;confidence;nein;;;;;;;lemma_5710;VRB;medium;"Subjekte 'die hohe und die tieffe', ohne Verb bliebe der Vers praedikatlos; Lesart 'tiefe Staette' offen.";von ort biss uff ein ende / die endelose hohe und die tieffe **stat** . / maria , du bist hie und dort der hochste rat ,
GAR.tei.xml;GAR_34970_5;stat;3497;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;"'an daz stat' nach Praeposition, Direktional zum Ueberfahren (Gestade); jedenfalls Substantiv.";eskilabon sich palde pat / hin ueber fueren an daz **stat** . / der virge schier waz berait .
GAR.tei.xml;GAR_99470_6;stat;9947;REVIEW;confidence;nein;;;;;;;lemma_5710;VRB;medium;'mein trost gar an eu ein stat': idiomatisches 'stan an' mit Subjekt trost, ein adverbial.;ir gebt mir helfe und rat . / mein trost gar an eu ein **stat** . > / der chuenich sprach : < nu wiz berait .
GAU.tei.xml;GAU_36100600_5;stat;60;REVIEW;confidence;nein;;;;;;;lemma_5710;VRB;medium;Nebensatz 'wie chirhlinge stat' mit Verbletztstellung: wie es um Kirchling steht.;der mut druffe zehusen hat , / der sehe , wie chirhlinge **stat** : / daz stiezen gou huner nider .
GL.tei.xml;GL_3405_4;stat;3405;REVIEW;confidence;nein;;;;;;;lemma_5710;VRB;medium;'ist als iwern eren stat': unpersoenliches stan mit Dativ, wie es euren Ehren ansteht.;si sprâchen < herre , iwer rât / ist als iwern êren **stat** . / uns ist ein juncvrowe genomen
HIS.tei.xml;HIS_114_6;stat;114;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;'an daz stat' beim Schiff: klar Nomen, Neutrum spricht aber fuer stat 'Gestade'.;und als der morgen uf trat , / do quam daz schif an daz **stat** , / da hin ir wille was gewant .
HZU2.tei.xml;HZU2_7013280424015_5;stat;;REVIEW;confidence;nein;;;;;;;lemma_5710;VRB;low;'daz disev red stat vnd vnzebrohhen beleib': praedikativ, wohl das Adjektiv staete, keine Lesart passt sicher.;schaden nemen den schulle wir in an alle wider red ablegen . daz disev red **stat** vnd vnzebrohhen beleib dar vber gib ich vorgenanter gundacher disen prief versigelt mit meinem insigel
HZU2.tei.xml;HZU2_18313690125015_17;stat;;REVIEW;confidence;nein;;;;;;;lemma_5710;VRB;low;'alles daz gentzlich stat ze haben': praedikativ, wohl Adjektiv staete, keine Lesart passt sicher.;mich vnd all mein erben an dem gegenwurtigen brief mit vnsern trewn alles daz gentzlich **stat** ze haben daz vorgeschribn stet vnd schullen da wider fuerwas nichtes tun in dhainem weg
HZU2.tei.xml;HZU2_22613900322026_0;stat;;REVIEW;confidence;nein;;;;;;;lemma_5710;VRB;low;'daz der chauff vnd die red also stat sei': Praedikativ zu 'sei', wohl Adjektiv staete.;mit allen sachen ledig vnd vnenkolten . vnd daz der chauff vnd die red also **stat** sei vnd fuerbaz gancz vnd vnczebrochen beleib dar vber so geb wir dem vorgenanten geistleichen
HZU2.tei.xml;HZU2_22913920324018_18;stat;;REVIEW;confidence;nein;;;;;;;lemma_5710;VRB;medium;'daz es furbaz stat vnd vnczebrochen weleib': finite Verbform moeglich, Adjektiv staete aber ebenso.;alln irn frum schaffen verchawffen verseczen geben wem sew wellent . daz es alles furbaz **stat** vnd vnczebrochen weleib dar vber zu vrchunt vnd vestigung der sach gebn wir dem erwirdigen
HZU2.tei.xml;HZU2_22913920324024_13;stat;;REVIEW;confidence;nein;;;;;;;lemma_5710;VRB;low;"Formel 'staet ze haben': praedikativ vor Infinitiv, weder Nomen noch finite Verbform; Zuordnung unsicher.";wir nicht aygen insigl haben dar vnder wir vns verpinden mit vnsern trewn als daz **stat** ze haben daz var geschribn stet . gebn zu mitter vasten nach christ geburt drewczehen
LZT.tei.xml;LZT_2260_1;stat;6;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;"Possessiv 'seinen stat', Objekt zu mach; nominal, wenn auch im Sinn von Stand.";ich wil er , herschall im noch grosse füegen : / seinen **stat** mach ich mit wird so hoch , / das in von mir wol ymmer mag penüegen .
LZT.tei.xml;LZT_100650_5;stat;5;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;'in seim stat' nach Praeposition mit Possessiv, nominal (Stand, Stellung).;hernach allzeit in gottes mynne pran / und hielt sich in seim **stat** diemüetigkleichen . / er erwennte aller menschen clag ,
MAI.tei.xml;MAI_320_4;stat;32;REVIEW;confidence;nein;;;;;;;lemma_5710;VRB;medium;'der iungen zuht wider stat': Verbform mit getrenntem Praefix wider-.;so yeman sich nu bezert lat . / der iungen zuht wider **stat** . / si nemen chleine zuhte war .
MAI.tei.xml;MAI_10880_3;stat;1088;REVIEW;confidence;nein;;;;;;;lemma_5710;VRB;medium;'min gar kummerleich stat' parallel zu 'min dinch sorchlichen stat': Verb.;gib mir helff vnd rat . / min gar kummerleich **stat** . / tun ich die schand , ach owe ,
MR2.tei.xml;MR2_11479100020200_5;stat;20;REVIEW;confidence;nein;;;;;;;lemma_5710;VRB;medium;'der mynn gnedig stat': Praedikativ 'gnedig' verlangt das finite Verb, Nomenlesart bliebe verblos.;< nu bin ich unwirdiger ir knecht / recht doch der mynn gnedig **stat** . / rat fruntlich , fraw , mir daruff wol .
MSG.tei.xml;MSG_10507060_4;stat;6;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;Reihe von Reimsubstantiven 'rat phat, sat stat' in einer Nominalaufzaehlung.;ordens recht ee , firmenung der trinitat , / rat phat , sat **stat** natürleichen , / erd und himlisch dir weichen ,
MSP.tei.xml;MSP_1711020_12;stat;;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;'von dem stat weltlichs wandels' mit Artikel und Genitivattribut, klar nominal.;heÿlsamer unschuld . von dem leben des leibes zuo dem leben des geÿstes von dem **stat** weltlichs wandels in das hauß heiliger zucht . des ermant uns der heÿlig geÿst durch
MSW.tei.xml;MSW_703100_5;stat;10;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;'her gen senen stat': Richtungspraeposition regiert das Substantiv.;dein antwurt schreib mir , libstez e , / mir pilgrim her gen senen **stat** . / gegebn da man zalt m drei c
NAR.tei.xml;NAR_1502600_6;stat;26;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;'kumen zuo dem stat' mit Artikel, Relativsatz 'den er jm fuer genomen hatt'.;der soll sin selbst bewerung han / ob er moeg kumen zuo dem **stat** / den er jm für genomen hatt
OVG.tei.xml;OVG_974000_5;stat;9740;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;'an dem stat' der Weichsel: Substantiv nach Praeposition, hier Ufer.;daz si vor mitternaht wæren / enhalp der wîzel an dem **stat** . / die herren muosten daz phat
OVG.tei.xml;OVG_975200_3;stat;9752;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;'daz stat was îses lære': Subjekt mit Artikel, Uferbedeutung.;daz er sich furderte hin nâch , / nû was daz **stat** îses lære / von der vordern wegen swære ,
OVW.tei.xml;OVW_1128020050_1;stat;5;REVIEW;confidence;nein;;;;;;;lemma_5710;VRB;medium;"Kein Artikel, keine Rektion; 'gar stat bis an mein ende' = besteht bis ans Ende (adverbiale Lesart moeglich).";ymer vnd ewigcklich / gar **stat** bis an mein ende / on alles abelon
PL2.tei.xml;PL2_217920_15;stat;;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;"'iren stat und wesen' mit Possessiv, koordiniert mit Nomen; Sinn 'Zustand'.";guerehes meß hort , ging die frauw zu der eptißin und erzalt ir allen iren **stat** und wesen auch von irem herren , den guerehes erschlagen hett und ir bruder verwunt
PL2.tei.xml;PL2_218704_15;stat;;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;"'nach irm stat und wesen' mit Possessiv nach Praeposition; Sinn 'Zustand'.";und weynt heiß , wann sie sin sere beduret . er fragt sie nach irm **stat** und wesen , und sie sagt es im als ir es vor gehört hant ,
PL2.tei.xml;PL2_255214_11;stat;;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;'wusten den stat und heimlichkeyt myner frauwen': Objekt, Sinn 'Zustand'.;das sie dardurch ummer mer verlorn syn solten dann das die hie sint wusten den **stat** und heimlichkeyt myner frauwen der koniginn oder das sie zornig werden solt . > <
PL2.tei.xml;PL2_255221_0;stat;;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;'inn allsolchem stat das ich nit ... han': Praeposition, Sinn 'Zustand'.;"myn statt und macht zu besehen ; und sie hatt mich yczunt funden inn allsolchem **stat** das ich nit halb also viel volckes by mir han als ich vermag , das"
PL2.tei.xml;PL2_262722_9;stat;;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;'fragt yn vil nach sym stat': Possessiv nach Praeposition, Sinn 'Stand'.;sunde mit den er sich beladen wust . der capplan fragt yn vil nach sym **stat** , und er sagt im alle syn leben , das er nyrgent nach fragt und
PL2.tei.xml;PL2_262724_3;stat;;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;'von so gutem stat und geistlichs lebens': Adjektivattribut, Sinn 'Stand'.;nach fragt und sich auch mit nymans bekrudet . er fand yn von so gutem **stat** und geistlichs lebens , das er sichs gar sere verwundert das
PL2.tei.xml;PL2_265820_9;stat;;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;'nach yrem stat fragt': Possessiv nach Praeposition, Sinn 'Zustand'.;waltbruders huß , der gar eyn byderman was und sie zu mal viel nach yrem **stat** fragt und yn dient mit allen dem er vermocht . desselben morgens schieden sie von
PL2.tei.xml;PL2_268417_10;stat;;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;'verspehen solten den stat und gewonheit konig artus': Objekt, 'Zustand'.;davon sagte . und konig claudas hett zwen knecht da , die verspehen solten den **stat** und gewonheit konig artus und zu besehen ob lancelot auch zu dem hochzytt komen were
PL2.tei.xml;PL2_275501_0;stat;;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;Linker Kontext fehlt, aber 'sie nit uberfielen' hat ein eigenes finites Verb im Plural.;**stat** sie nit uberfielen . und als die hohen mann entwapent warn und gesahen das yn
PRJ.tei.xml;PRJ_1981120_1;stat;;REVIEW;confidence;nein;;;;;;;lemma_5710;VRB;medium;Lateinisches Zitat 'stat omne verbum', deutsch glossiert mit 'besteet'.;genuog zwen oder dreÿ zeügen die tugentlich sind . quia in ore duorum vel trium **stat** omne verbum . dann in zweÿer oder dreÿer munde besteet ÿedes wort . knecht /
PSG.tei.xml;PSG_9509880_6;stât;988;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;"'von seiner stât' mit Präposition und Possessiv; Prädikat ist 'wegt sich'.";und geschiht daz job gesprochen hât : / daz hertz wegt sich von seiner **stât** / gegen der uberfrewden vil
PSG.tei.xml;PSG_9710780_4;stât;1078;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;"'an ainer stât' mit Präposition und Artikel; Prädikat ist 'gerûmt'.";in seiner theler , alz si sieh gehât / selb gerûmt an ainer **stât** / nu waiz der minnecleich got
PSG.tei.xml;PSG_10012000_3;stât;1200;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;'in dirr heiligen stât': Determinativ plus Adjektivattribut.;daz ist daz chaum tât . / in dirr heiligen **stât** / drei andaht czesamen flizzent
PSG.tei.xml;PSG_10413780_5;stât;1378;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;'sprach an ainer stât': Präposition mit Artikel, finites Verb ist 'sprach'.;dises grâdez di minnend sêl pat , / die da sprach an ainer **stât** : / czaig mir herre cze wunder
PZ.tei.xml;PZ_54821_6;stat;21;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;"'über an den stat': Nomen nach Praeposition; gemeint ist eher das Ufer (stat m.).";der verje zôch daz ors hin nâch . / sus vuoren si über an den **stat** . / der verje gâwânen bat :
PZ.tei.xml;PZ_59714_6;stat;14;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;"'an den stat' mit Artikel; Ufer-Lesart (stat m.) neben der Stelle moeglich.";gâwânen er vaste sitzen bat . / er zôch imz ors an den **stat** , / er bôt im schilt unde sper .
PZ.tei.xml;PZ_60216_5;stat;16;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;"'an den andern stat' mit Artikel und Adjektiv; gemeint das andere Ufer.";daz ez mit zwein vüezen trat / hin über an den andern **stat** : / der sprunc mit valle muoste sîn .
PZ.tei.xml;PZ_66324_5;stat;24;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;"'anderhalben an den stat' mit Artikel; Ufer gegenueber, klar nominal.";wes er si zühteclîchen bat . / < dâ anderhalben an den **stat** / sich leget ein alsô grôzez her ,
REN.tei.xml;REN_131710_0;stat;13171;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;"Objekt zu 'gehabet hat' (Platz auf dem Glueckesrad); finites Verb ist bereits 'hat'.";willehalm uf des glueckes rade / **stat** gnuog lange gehabet hat . / alrerst in nu ein voget bestat
REN.tei.xml;REN_222400_2;stat;22240;REVIEW;confidence;nein;;;;;;;lemma_5710;VRB;medium;"Verbzweit nach 'an dem', Subjekt 'der kristen leben'; 'dem' passt nicht zum femininen Nomen.";da mit wil ich iuch ergeben / an dem **stat** der kristen leben . > / nu shieden sie vro von dan
REN.tei.xml;REN_309030_1;stat;30903;REVIEW;confidence;nein;;;;;;;lemma_5710;VRB;medium;"Subjekt 'sie' unmittelbar davor, Objekt 'daz'; die Zeile bleibt inhaltlich dunkel.";von dem lebne sheiden . / sie **stat** daz nit vergebne : / sie sheident von dem lebne ,
SFE.tei.xml;SFE_2730_1;stat;273;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;"'der stat' als Dativ mit Artikel; das finite Verb des Satzes ist bereits 'sol ... lazen'.";der sol die kraft der sinne / der **stat** lazen ane gesigen , / unz er mit lobe habe gestigen ,
TR.tei.xml;TR_15581_5;stat;15581;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;"Artikel 'den' nach 'an', Ziel des Tragens; Substantiv sicher, Gestade-Lesart moeglich.";< gat her naher , saelic man , / traget mine vrouwen an den **stat** ! > / er volgete , des man in bat :
TR.tei.xml;TR_15591_7;stat;15591;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;"'dor an den stat' mit Artikel, parallel zu 'an daz lant'; Ufer/Stelle, kein Verb.";"swelch rat sin solte werden . / er tet also ; dor an den **stat** / und uz hin an daz lant getrat ,"
TR.tei.xml;TR_15767_4;stat;15767;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;"Objekt von 'getragen an den stat'; Artikel regiert, Substantiv, Gestade-Lesart offen.";do er si ze carliun / haete getragen an den **stat** / und geleistet da des sin gebat ,
TRM.tei.xml;TRM_1429_3;stat;1429;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;"Objekt von 'ergriffen' mit Artikel 'das' nach der Seefahrt; Gestade-Lesart offen.";weinende siu fuoren über se . / do siu das **stat** ergriffen , / do truogen siu uß ir schiffen
TRO.tei.xml;TRO_25465_4;stat;25465;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;"'an daz stat' mit Praeposition und Artikel; Substantiv (Ufer), kein Verb.";von holze wart ein strâze wît / gemachet über an daz **stat** , / die man dâ reit wol unde trat ,
TRY.tei.xml;TRY_4223_5;stat;4223;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;"'an den stat' nach Praeposition, hier Uferstelle (vgl. stade); sicher Nomen.";im was zu dem lande vil ga / do er ilete an den **stat** / do wart im furt und pfat
TRY.tei.xml;TRY_4260_5;stat;4260;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;"'uf den stat' nach Praeposition mit Artikel, Uferstelle; Finitum ist drungen.";beide er gebot und bat / daz sie drungen uf den **stat** / da was von gedrenge grozze not
TRY.tei.xml;TRY_4327_3;stat;4327;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;'den stat begriffen': Akkusativobjekt mit Artikel, Uferstelle.;do vursuchten sie ir macht / wie sie den **stat** begriffen / mit funfzic schiffen
TRY.tei.xml;TRY_4339_4;stat;4339;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;'an den stat' nach Praeposition mit Artikel, Uferstelle.;die schief do schielden / mit gewalt an den **stat** / da wart geslagen und getat
TRY.tei.xml;TRY_4351_2;stat;4351;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;'uf den stat mit gewalt': Praeposition und Artikel, Uferstelle.;nestor brachte sine alle / uf den **stat** mit gewalt / da wart wunder gestalt
TRY.tei.xml;TRY_4396_4;stat;4396;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;'uf den stat spranc', Folgevers 'uf dem stade stunt': Nomen (Ufer).;und sluc und dranc / unz er uf den **stat** spranc / do er uf dem stade stunt
TRY.tei.xml;TRY_4437_4;stat;4437;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;'an den stat bracht': Praeposition mit Artikel, Finitum ist bracht.;ir segel und ir ruder / mit gewalt an den **stat** bracht / ir ros waren wole bedacht
TRY.tei.xml;TRY_7205_5;stat;7205;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;'wirt' ist schon Finitum, daneben nur nominales stat (Statt, Gelegenheit).;und ouch bi wilen under lige / des wirt doch allez gut **stat** / biz uns bezzer heil entstat
TRY.tei.xml;TRY_14604_4;stat;14604;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;"'die hert stat' ist die Herdstaette; das finite Verb ist bereits 'was'.";sie karten an ir alde behalt / da was die hert **stat** kalt / und die spise dunne
TRY.tei.xml;TRY_16533_1;stat;16533;REVIEW;confidence;nein;;;;;;;lemma_5710;VRB;medium;'wer stat uch des': Fragepronomen als Subjekt, finites Verb mit Genitiv, kein Nomen moeglich.;do sprach diomedes / wer **stat** uch des / ez ist uch allen wol kunt
TRY.tei.xml;TRY_17184_2;stat;17184;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;"Nomen nach 'uber den'; gemeint ist maskulines stat/stade (Ufer), nicht das Verb.";ein vels hette gehangen / uber den **stat** manic iar / vil groz und swar
TRY.tei.xml;TRY_17264_5;stat;17264;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;"'uf den stat' mit Artikel; Folgevers 'uf dem stade' bestaetigt das Nomen Ufer.";do sich tac und nacht schiet / daz er ging uf den **stat** / do agomennon uz dem schiffe trat
TRY.tei.xml;TRY_17913_2;stat;17913;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;'uf den stat bi den stein': Nomen mit Artikel, gemeint ist das Ufer (stade).;e er quam da gein / uf den **stat** bi den stein / da er peleun uffe vant
TRY.tei.xml;TRY_18015_5;stat;18015;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;'wider uf den stat' neben Schiff-Kontext: Nomen Ufer, maskulin flektiert.;harte snel und gerat / lief er wider uf den **stat** / und zoch ane daz beste gewant
TUN.tei.xml;TUN_105800_7;stat;;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;'iren elichen stat': Possessiv plus Adjektiv, eindeutig nominal (Ehestand).;sprach / dieser lon ist der elichen leut vnd mit namen deren die iren elichen **stat** nit verflecket oder verunreyniget haben mit vnzimlichen ebrechen vnd sunden sie hant ir gesynd wol
VTO.tei.xml;VTO_78100580_4;stat;58;REVIEW;confidence;nein;;;;;;;lemma_5710;VRB;medium;Getrennt geschriebenes 'under stat' (understat) mit Akkusativobjekt 'sinen gwalt'.;den lip und allez , daz er hat , / und sinen gwalt under **stat** . / sit adames ungehorsam
WGM.tei.xml;WGM_22240_3;stat;2224;REVIEW;confidence;nein;;;;;;;lemma_5710;VRB;medium;"'jr stat' als 2. Pl. Praes. mit Adverb 'lobper'; Nomenlesart ohne Artikel unwahrscheinlich.";"wan jr beharent hand wol , / das jr lobper **stat** ; / jr sullent haben ane spot ."
WH.tei.xml;WH_41419_5;stat;19;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;'unz an den stat' (Gestade/Ufer), Akkusativ nach Praeposition: Substantiv.;des marhcraven volc im zogete nach / mit swertslegen unz an den **stat** , / des er doch ir deheinen bat ,
WH.tei.xml;WH_41505_5;stat;5;REVIEW;confidence;nein;;;;;;;lemma_5732;NOM;medium;'vome kiele unz an den stat reichte' (Ufer), Praepositionalobjekt: Substantiv.;kom da diu barke / vome kiele unz an den **stat** / reichte , und er darin getrat ,
