file;xml_id;form;vers;action;review_grund;geaendert;alt_pos;neu_pos;alt_lemmaRef;neu_lemmaRef;alt_corresp;neu_corresp;verdict_lemma;verdict_pos;confidence;begruendung;kontext
FR3.tei.xml;FR3_112204040490_0;fro;49;REVIEW;confidence;nein;;;;;;;lemma_7250;ADV;medium;"'fro ich zu dinem riche kom': froh zum Verb komen ohne Kopula; ADJ-Lesart (depiktiv) bleibt offen.";baz , so er din erschricke , / **fro** ich zu dinem riche / kom , tetragrammaton .
FR3.tei.xml;FR3_112204101930_0;fro;193;REVIEW;confidence;nein;;;;;;;lemma_7250;ADV;medium;"'fro da mit linder stimme kam sie': froh zu 'kam' ohne Kopula; Lesart 'frueh' (vruo) nicht ausgeschlossen.";den ir got selb erwelte . / **fro** da mit linder stimme / kam sie zu irem rate
FR3.tei.xml;FR3_112206030570_0;fro;57;REVIEW;confidence;nein;;;;;;;lemma_7250;ADV;medium;"'fro komen wir in throne': froh zu 'komen' ohne Kopula; ADJ-Lesart (depiktiv) bleibt offen.";der sonden uz und inne . / **fro** komen wir in throne , / daz waz des vatters rat ,
GWTK.tei.xml;GWTK_35220203400_2;fro;2034;REVIEW;confidence;nein;;;;;;;lemma_7250;ADJ;medium;Lemma froh sicher ('mit lichten Farben fro enpfangen ward'), praedikativ oder adverbial offen.;balde zü in tratt er do . / mitt lïchtenfarwen **fro** / er völlenklich enpfangen ward .
GWTK.tei.xml;GWTK_99110577900_4;fro;5779;REVIEW;confidence;nein;;;;;;;lemma_7250;ADJ;medium;"'waren mit der suessen fro, daz ...' spricht fuer froh + daz-Satz; Lesart 'mit der suessen frouwe' bleibt formal offen.";ritter , fryen , dienstman , / waren mit der süssen **fro** / daz in lïbe helffe do
GWTK.tei.xml;GWTK_132210772800_5;fro;7728;REVIEW;confidence;nein;;;;;;;lemma_7250;ADJ;medium;"Lemma froh sicher; 'den edlen gaste fro batt' als nachgestelltes Attribut oder Adverb zu bat offen.";mochten kum ain andren do . / der wirtt den edlen gaste **fro** / batt an den selben zitten
GWTK.tei.xml;GWTK_203111184800_4;fro;11848;REVIEW;confidence;nein;;;;;;;lemma_7250;ADJ;medium;"Lemma froh sicher; 'schieden sy froelich unde fro' praedikativ oder adverbial zu schieden offen.";baidentthalb von dannen do / schiedentt sy frölich unde **fro** . / die drye wider ze husse ritten .
GWTK.tei.xml;GWTK_262221533200_3;fro;15332;REVIEW;confidence;nein;;;;;;;lemma_7250;ADJ;medium;"Lemma froh sicher; 'mit willigem muote fro kerten' praedikativ oder adverbial zu kerten offen.";gegen dem lande sy do / mitt willigem mütte **fro** / kertten segel unde mast .
GWTK.tei.xml;GWTK_272211589800_5;fro;15898;REVIEW;confidence;nein;;;;;;;lemma_7250;ADJ;medium;"Lemma froh sicher; 'seite im guote mere fro' als Attribut zu mere oder Adverb zu seite offen.";suss erwaktte er in do / und saitte im gütte mere **fro** . / ulixes waz von schwere komen ,
GWTK.tei.xml;GWTK_280211637000_3;fro;16370;REVIEW;confidence;nein;;;;;;;lemma_7250;ADJ;medium;"Lemma froh sicher; 'traten zuechtig unde fro' praedikativ oder adverbial zu traten offen.";in den kïlle alle do / trautten züchtig unde **fro** / mitt willigem mütte .
GWTK.tei.xml;GWTK_288121679200_4;fro;16792;REVIEW;confidence;nein;;;;;;;lemma_7250;ADJ;medium;"Lemma froh sicher; 'enpfangen von irem lieben heren fro' praedikativ, attributiv oder adverbial offen.";wurden sy enpfangen do / von irem lïben heren **fro** . / gemaine helffe unverspartt
GWTK.tei.xml;GWTK_332211936300_4;fro;19363;REVIEW;confidence;nein;;;;;;;lemma_7250;ADJ;medium;"Lemma froh sicher; 'den edlen ritter fro hett gelert' Attribut zu ritter oder Adverb zu gelert offen.";alle nach maister schefte pflegen , / als den edlen ritter **fro** / hett gelertt sin maister schyro .
NEIM.tei.xml;NEIM_2503080_8;fro;8;REVIEW;confidence;nein;;;;;;;lemma_7250;ADV;medium;"ich sah si fro gebaren: modifiziert gebaren ohne Kopula, adverbial; prädikativ-adjektivische Lesung im AcI bleibt offen.";dur daz wil ich ir minne gerne varen . / mir waz so wol , ich sah si **fro** gebaren , / do ich bi ir was
RVBR.tei.xml;RVBR_4826_5;frô;4826;REVIEW;kein-typ;nein;;;;;;;lemma_7260;NOM;high;'wâ sint ir nu, frô minne': Vokativ mit Komma, Anrede vor Personifikation Minne.;trûrte in dem sinne . / wâ sint ir nu , **frô** minne , / waz went ir nu hie schicken ?
RVBR.tei.xml;RVBR_5752_5;frô;5752;REVIEW;confidence;nein;;;;;;;lemma_7250;ADV;medium;"'in frô noch froelîch erlachen sach': modifiziert erlachen neben froelîch; Lemma klar, ADV/ADJ (Depiktiv) offen.";und hât verjâmert sich alsô / daz in nie kein mensche **frô** / noch froelîch erlachen sach .
RVBR.tei.xml;RVBR_6083_0;frô;6083;REVIEW;confidence;nein;;;;;;;lemma_7250;ADV;medium;"'gesiht dich frô noch friuntlîchen an': Art des Ansehens, neben Adverb friuntlîchen; Depiktiv-Lesart bleibt.";mîn ouge niemer dich gesiht / **frô** noch friuntlîchen an . > / < wilt du mich sîn niht erlân , >
RVBR.tei.xml;RVBR_6310_4;frô;6310;REVIEW;kein-typ;nein;;;;;;;lemma_7260;NOM;high;'nu sagent an, frô minne:': Imperativ 2. Pl., Komma, Anrede vor Minne.;von grundes herzen sinne . / nu sagent an , **frô** minne : / waz mære ist diz ? waz meinent ir ,
RVBR.tei.xml;RVBR_8687_5;frô;8687;REVIEW;kein-typ;nein;;;;;;;lemma_7260;NOM;high;'wâ sint ir nu, frô minne?': Vokativ mit Komma, 2. Pl. 'hânt ir', Anrede an Minne.;als ob in niht beswârte . / wâ sint ir nu , **frô** minne ? / wâ hânt ir iuwer sinne ,
RVBR.tei.xml;RVBR_12657_1;frô;12657;REVIEW;confidence;nein;;;;;;;lemma_7250;ADJ;medium;"'daz frô frisch iemer mê gestât': prädikativ zu gestân neben frisch; adverbiale Lesart bleibt offen.";und dort vor got daz êwic leben / daz **frô** frisch iemer mê gestât , / sô erde und himelrîch zergât .
RVBR.tei.xml;RVBR_15969_1;frô;15969;REVIEW;confidence;nein;;;;;;;lemma_7250;ADV;medium;"'lâzen frô und froelîch leben': modifiziert leben (Prompt-Beispiel 'frô leben'); Depiktiv-ADJ bleibt möglich.";uns noch mangen lieben tac / lâzen **frô** und froelîch leben , / ob sîn hôhiu güete geben
RVBR.tei.xml;RVBR_23584_4;frô;23584;REVIEW;confidence;nein;;;;;;;lemma_7250;ADJ;medium;"'fuor hin mit fröuden froelich unde frô': Depiktiv zum Subjekt bei Bewegungsverb; ADV-Lesart offen.";der bot fuor in dem kiele hin / mit fröuden froelich unde **frô** , / dô er diu mære erhôrte dô .
RVBR.tei.xml;RVBR_25140_0;frô;25140;REVIEW;confidence;nein;;;;;;;lemma_7250;ADV;medium;"'lepten frô gar sunder hazzes nît': modifiziert leben (Prompt-Beispiel 'frô leben'); Depiktiv-ADJ bleibt möglich.";rîch und arme lepten / **frô** gar sunder hazzes nît / bî der schoenen hôhgezît .
RVBR.tei.xml;RVBR_26626_4;frô;26626;REVIEW;confidence;nein;;;;;;;lemma_7250;ADV;medium;"'gît sîn gâbe frîlîch unde frô': Art des Gebens neben Adverb frîlîch; Depiktiv-ADJ zum Subjekt bleibt offen.";sô gît der milte falsches frî / sîn gâbe frîlîch unde **frô** . / hant muot gâb mit dem herren dô
SVP.tei.xml;SVP_1990_1;fro;199;REVIEW;confidence;nein;;;;;;;lemma_7250;ADV;medium;"'wie fro ze himel er do fuor': modifiziert fuor ohne Kopula, Lemma klar; praedikative Lesart (froh fuhr er) bleibt offen.";do er uf gewunden wart , / wie **fro** ze himel er do fuor , / do er die guldinen snuor
WUB.tei.xml;WUB_50100350_5;fro;35;REVIEW;confidence;nein;;;;;;;lemma_7250;ADJ;medium;"'er gie her fur vil fro': Gradpartikel vil, depiktiv zum Subjekt ohne Kopula; Lemma klar, ADV-Lesart zu 'gie' bleibt offen.";daz der wolf wol genas , / er gie her fur vil **fro** . / zu dem gebourn sprach er do :
